    73    0.19566E+04    0.36194E+00    0.13663E-02   -0.73232E+01    0.11699E-06    0.57239E-03   -0.15136E-05
    74    0.19819E+04    0.37537E+00    0.13766E-02   -0.78044E+01    0.11627E-06    0.56322E-03   -0.15321E-05
    75    0.20075E+04    0.38901E+00    0.13861E-02   -0.82977E+01    0.11555E-06    0.55426E-03   -0.15489E-05
    76    0.20332E+04    0.40286E+00    0.13950E-02   -0.88031E+01    0.11484E-06    0.54552E-03   -0.15640E-05
    77    0.20592E+04    0.41691E+00    0.14031E-02   -0.93201E+01    0.11412E-06    0.53698E-03   -0.15778E-05
    78    0.20854E+04    0.43118E+00    0.14105E-02   -0.98497E+01    0.11340E-06    0.52865E-03   -0.15903E-05
    79    0.21119E+04    0.44560E+00    0.14173E-02   -0.10388E+02    0.11269E-06    0.52053E-03   -0.16017E-05
    80    0.21386E+04    0.46015E+00    0.14233E-02   -0.10935E+02    0.11197E-06    0.51261E-03   -0.16121E-05
    81    0.21656E+04    0.47477E+00    0.14286E-02   -0.11491E+02    0.11126E-06    0.50489E-03   -0.16216E-05
    82    0.21929E+04    0.48950E+00    0.14332E-02   -0.12056E+02    0.11055E-06    0.49736E-03   -0.16301E-05
    83    0.22204E+04    0.50429E+00    0.14371E-02   -0.12629E+02    0.10984E-06    0.49003E-03   -0.16373E-05
    84    0.22483E+04    0.51917E+00    0.14403E-02   -0.13209E+02    0.10913E-06    0.48287E-03   -0.16432E-05
    85    0.22763E+04    0.53409E+00    0.14429E-02   -0.13797E+02    0.10843E-06    0.47588E-03   -0.16473E-05
    86    0.23045E+04    0.54909E+00    0.14447E-02   -0.14392E+02    0.10773E-06    0.46906E-03   -0.16497E-05
    87    0.23331E+04    0.56412E+00    0.14459E-02   -0.14994E+02    0.10703E-06    0.46239E-03   -0.16499E-05
    88    0.23618E+04    0.57921E+00    0.14463E-02   -0.15603E+02    0.10633E-06    0.45587E-03   -0.16479E-05
    89    0.23908E+04    0.59433E+00    0.14461E-02   -0.16219E+02    0.10564E-06    0.44949E-03   -0.16434E-05
    90    0.24200E+04    0.60947E+00    0.14452E-02   -0.16840E+02    0.10495E-06    0.44325E-03   -0.16362E-05
    91    0.24493E+04    0.62459E+00    0.14436E-02   -0.17466E+02    0.10426E-06    0.43714E-03   -0.16263E-05
    92    0.24789E+04    0.63970E+00    0.14414E-02   -0.18097E+02    0.10358E-06    0.43115E-03   -0.16140E-05
    93    0.25088E+04    0.65479E+00    0.14385E-02   -0.18733E+02    0.10290E-06    0.42529E-03   -0.15999E-05
    94    0.25388E+04    0.66981E+00    0.14349E-02   -0.19372E+02    0.10222E-06    0.41955E-03   -0.15846E-05
    95    0.25690E+04    0.68476E+00    0.14308E-02   -0.20014E+02    0.10155E-06    0.41392E-03   -0.15686E-05
    96    0.25993E+04    0.69964E+00    0.14260E-02   -0.20661E+02    0.10088E-06    0.40842E-03   -0.15523E-05
    97    0.26300E+04    0.71443E+00    0.14206E-02   -0.21310E+02    0.10022E-06    0.40303E-03   -0.15365E-05
    98    0.26609E+04    0.72911E+00    0.14146E-02   -0.21959E+02    0.99558E-07    0.39775E-03   -0.15216E-05
    99    0.26919E+04    0.74366E+00    0.14081E-02   -0.22611E+02    0.98901E-07    0.39258E-03   -0.15081E-05
   100    0.27232E+04    0.75808E+00    0.14010E-02   -0.23263E+02    0.98248E-07    0.38753E-03   -0.14966E-05
   101    0.27546E+04    0.77241E+00    0.13934E-02   -0.23917E+02    0.97599E-07    0.38258E-03   -0.14876E-05
   102    0.27866E+04    0.78652E+00    0.13852E-02   -0.24570E+02    0.96955E-07    0.37774E-03   -0.14808E-05
   103    0.28186E+04    0.80048E+00    0.13765E-02   -0.25224E+02    0.96314E-07    0.37299E-03   -0.14760E-05
   104    0.28507E+04    0.81428E+00    0.13673E-02   -0.25876E+02    0.95678E-07    0.36835E-03   -0.14729E-05
   105    0.28830E+04    0.82786E+00    0.13576E-02   -0.26526E+02    0.95046E-07    0.36380E-03   -0.14713E-05
   106    0.29156E+04    0.84129E+00    0.13475E-02   -0.27175E+02    0.94418E-07    0.35935E-03   -0.14709E-05
   107    0.29481E+04    0.85442E+00    0.13369E-02   -0.27821E+02    0.93795E-07    0.35498E-03   -0.14714E-05
   108    0.29809E+04    0.86732E+00    0.13258E-02   -0.28464E+02    0.93176E-07    0.35070E-03   -0.14725E-05
   109    0.30139E+04    0.87993E+00    0.13144E-02   -0.29103E+02    0.92561E-07    0.34651E-03   -0.14740E-05
   110    0.30469E+04    0.89224E+00    0.13025E-02   -0.29738E+02    0.91951E-07    0.34239E-03   -0.14756E-05
   111    0.30801E+04    0.90432E+00    0.12902E-02   -0.30368E+02    0.91345E-07    0.33836E-03   -0.14770E-05
   112    0.31135E+04    0.91611E+00    0.12776E-02   -0.30994E+02    0.90743E-07    0.33439E-03   -0.14779E-05
   113    0.31470E+04    0.92759E+00    0.12645E-02   -0.31613E+02    0.90146E-07    0.33050E-03   -0.14782E-05
   114    0.31807E+04    0.93871E+00    0.12512E-02   -0.32226E+02    0.89554E-07    0.32668E-03   -0.14775E-05
   115    0.32145E+04    0.94960E+00    0.12375E-02   -0.32832E+02    0.88966E-07    0.32292E-03   -0.14758E-05
   116    0.32483E+04    0.96005E+00    0.12235E-02   -0.33431E+02    0.88382E-07    0.31923E-03   -0.14733E-05
   117    0.32824E+04    0.97012E+00    0.12092E-02   -0.34021E+02    0.87803E-07    0.31561E-03   -0.14699E-05
   118    0.33167E+04    0.97998E+00    0.11946E-02   -0.34603E+02    0.87228E-07    0.31205E-03   -0.14656E-05
   119    0.33509E+04    0.98946E+00    0.11798E-02   -0.35176E+02    0.86658E-07    0.30855E-03   -0.14606E-05
   120    0.33853E+04    0.99842E+00    0.11648E-02   -0.35739E+02    0.86092E-07    0.30511E-03   -0.14548E-05
   121    0.34197E+04    0.10072E+01    0.11495E-02   -0.36291E+02    0.85531E-07    0.30172E-03   -0.14483E-05
   122    0.34542E+04    0.10154E+01    0.11340E-02   -0.36833E+02    0.84974E-07    0.29840E-03   -0.14411E-05
   123    0.34887E+04    0.10232E+01    0.11183E-02   -0.37364E+02    0.84422E-07    0.29513E-03   -0.14333E-05
   124    0.35234E+04    0.10306E+01    0.11025E-02   -0.37881E+02    0.83874E-07    0.29191E-03   -0.14249E-05
   125    0.35580E+04    0.10375E+01    0.10865E-02   -0.38387E+02    0.83331E-07    0.28875E-03   -0.14160E-05
   126    0.35927E+04    0.10441E+01    0.10704E-02   -0.38880E+02    0.82792E-07    0.28564E-03   -0.14066E-05
   127    0.36274E+04    0.10502E+01    0.10542E-02   -0.39360E+02    0.82257E-07    0.28257E-03   -0.13967E-05
   128    0.36621E+04    0.10559E+01    0.10379E-02   -0.39826E+02    0.81727E-07    0.27956E-03   -0.13863E-05
   129    0.36969E+04    0.10611E+01    0.10215E-02   -0.40278E+02    0.81201E-07    0.27659E-03   -0.13756E-05
   130    0.37317E+04    0.10657E+01    0.10051E-02   -0.40714E+02    0.80679E-07    0.27368E-03   -0.13644E-05
   131    0.37665E+04    0.10700E+01    0.98856E-03   -0.41136E+02    0.80162E-07    0.27080E-03   -0.13529E-05
   132    0.38014E+04    0.10738E+01    0.97201E-03   -0.41541E+02    0.79649E-07    0.26798E-03   -0.13411E-05
   133    0.38362E+04    0.10771E+01    0.95543E-03   -0.41932E+02    0.79141E-07    0.26519E-03   -0.13289E-05
   134    0.38710E+04    0.10800E+01    0.93884E-03   -0.42304E+02    0.78637E-07    0.26245E-03   -0.13165E-05
   135    0.39059E+04    0.10824E+01    0.92225E-03   -0.42660E+02    0.78136E-07    0.25976E-03   -0.13039E-05
   136    0.39406E+04    0.10843E+01    0.90567E-03   -0.42996E+02    0.77641E-07    0.25710E-03   -0.12911E-05
   137    0.39752E+04    0.10857E+01    0.88911E-03   -0.43315E+02    0.77149E-07    0.25449E-03   -0.12780E-05
   138    0.40099E+04    0.10866E+01    0.87260E-03   -0.43614E+02    0.76661E-07    0.25191E-03   -0.12648E-05
   139    0.40443E+04    0.10871E+01    0.85615E-03   -0.43894E+02    0.76178E-07    0.24938E-03   -0.12515E-05
   140    0.40787E+04    0.10870E+01    0.83976E-03   -0.44155E+02    0.75698E-07    0.24688E-03   -0.12381E-05
   141    0.41130E+04    0.10865E+01    0.82345E-03   -0.44395E+02    0.75223E-07    0.24442E-03   -0.12246E-05
   142    0.41472E+04    0.10854E+01    0.80724E-03   -0.44615E+02    0.74752E-07    0.24200E-03   -0.12111E-05
   143    0.41814E+04    0.10840E+01    0.79114E-03   -0.44814E+02    0.74285E-07    0.23961E-03   -0.11975E-05
   144    0.42154E+04    0.10820E+01    0.77516E-03   -0.44992E+02    0.73821E-07    0.23725E-03   -0.11840E-05
   145    0.42492E+04    0.10797E+01    0.75932E-03   -0.45148E+02    0.73362E-07    0.23493E-03   -0.11705E-05
   146    0.42831E+04    0.10767E+01    0.74363E-03   -0.45283E+02    0.72907E-07    0.23265E-03   -0.11570E-05
   147    0.43166E+04    0.10734E+01    0.72810E-03   -0.45394E+02    0.72455E-07    0.23039E-03   -0.11437E-05
   148    0.43499E+04    0.10696E+01    0.71275E-03   -0.45483E+02    0.72008E-07    0.22817E-03   -0.11305E-05
   149    0.43832E+04    0.10654E+01    0.69759E-03   -0.45549E+02    0.71564E-07    0.22597E-03   -0.11175E-05
   150    0.44162E+04    0.10608E+01    0.68264E-03   -0.45590E+02    0.71125E-07    0.22381E-03   -0.11046E-05
   151    0.44491E+04    0.10557E+01    0.66790E-03   -0.45608E+02    0.70689E-07    0.22167E-03   -0.10920E-05
   152    0.44816E+04    0.10501E+01    0.65340E-03   -0.45603E+02    0.70257E-07    0.21956E-03   -0.10795E-05
   153    0.45140E+04    0.10442E+01    0.63913E-03   -0.45571E+02    0.69829E-07    0.21748E-03   -0.10673E-05
   154    0.45462E+04    0.10379E+01    0.62510E-03   -0.45515E+02    0.69404E-07    0.21542E-03   -0.10553E-05
   155    0.45781E+04    0.10312E+01    0.61132E-03   -0.45434E+02    0.68983E-07    0.21340E-03   -0.10435E-05
   156    0.46096E+04    0.10242E+01    0.59777E-03   -0.45329E+02    0.68566E-07    0.21139E-03   -0.10318E-05
   157    0.46411E+04    0.10168E+01    0.58448E-03   -0.45197E+02    0.68153E-07    0.20942E-03   -0.10203E-05
   158    0.46723E+04    0.10091E+01    0.57144E-03   -0.45040E+02    0.67743E-07    0.20746E-03   -0.10088E-05
   159    0.47032E+04    0.10010E+01    0.55866E-03   -0.44858E+02    0.67337E-07    0.20554E-03   -0.99747E-06
   160    0.47338E+04    0.99261E+00    0.54613E-03   -0.44648E+02    0.66934E-07    0.20363E-03   -0.98617E-06
   161    0.47642E+04    0.98399E+00    0.53387E-03   -0.44412E+02    0.66535E-07    0.20176E-03   -0.97491E-06
   162    0.47943E+04    0.97501E+00    0.52187E-03   -0.44152E+02    0.66140E-07    0.19990E-03   -0.96367E-06
   163    0.48242E+04    0.96575E+00    0.51014E-03   -0.43864E+02    0.65747E-07    0.19807E-03   -0.95243E-06
   164    0.48537E+04    0.95627E+00    0.49869E-03   -0.43550E+02    0.65359E-07    0.19626E-03   -0.94116E-06
   165    0.48830E+04    0.94650E+00    0.48751E-03   -0.43208E+02    0.64973E-07    0.19448E-03   -0.92985E-06
   166    0.49119E+04    0.93660E+00    0.47661E-03   -0.42841E+02    0.64591E-07    0.19272E-03   -0.91846E-06
   167    0.49407E+04    0.92634E+00    0.46599E-03   -0.42447E+02    0.64212E-07    0.19097E-03   -0.90698E-06
   168    0.49689E+04    0.91609E+00    0.45565E-03   -0.42025E+02    0.63837E-07    0.18926E-03   -0.89539E-06
